customer_id,customer_segment,city,created_at
CUST03754,VIP,Can Tho,2026-06-13T16:06:21+00:00
CUST03755,REGULAR,Hue,2025-11-08T07:11:26+00:00
CUST03756,NEW,Can Tho,2026-05-24T00:33:16+00:00
CUST03757,NEW,Hai Phong,2026-03-10T20:52:42+00:00
CUST03758,CHURN_RISK,Da Nang,2025-12-14T00:25:44+00:00
CUST03759,NEW,Can Tho,2025-12-27T21:42:56+00:00
CUST03760,CHURN_RISK,Hai Phong,2025-10-18T12:13:40+00:00
CUST03761,NEW,Ho Chi Minh,2025-08-11T11:00:39+00:00
CUST03762,CHURN_RISK,Hue,2025-11-03T17:26:19+00:00
CUST03763,REGULAR,Ho Chi Minh,2026-07-13T08:33:01+00:00
CUST03764,CHURN_RISK,Ho Chi Minh,2026-08-02T22:52:23+00:00
CUST03765,REGULAR,Ho Chi Minh,2026-03-05T11:08:14+00:00
CUST03766,REGULAR,Hai Phong,2026-01-12T22:23:39+00:00
CUST03767,REGULAR,Ha Noi,2025-07-19T10:23:15+00:00
CUST03768,NEW,Da Nang,2025-11-01T08:24:52+00:00
CUST03769,REGULAR,Hai Phong,2025-08-18T18:54:16+00:00
CUST03770,CHURN_RISK,Ha Noi,2026-07-18T13:43:17+00:00
CUST03771,VIP,Can Tho,2025-11-01T11:23:28+00:00
CUST03772,CHURN_RISK,Da Nang,2025-12-31T15:46:49+00:00
CUST03773,VIP,Hue,2025-11-26T12:26:50+00:00
CUST03774,VIP,Can Tho,2025-10-12T10:42:55+00:00
CUST03775,NEW,Hai Phong,2026-02-07T07:51:04+00:00
CUST03776,VIP,Hai Phong,2025-07-25T22:41:34+00:00
CUST03777,NEW,Can Tho,2026-04-21T00:51:36+00:00
CUST03778,NEW,Ho Chi Minh,2026-01-09T04:26:29+00:00
CUST03779,REGULAR,Ho Chi Minh,2026-02-15T02:44:17+00:00
CUST03780,NEW,Hue,2026-01-14T18:26:31+00:00
CUST03781,CHURN_RISK,Hai Phong,2026-01-05T02:01:17+00:00
CUST03782,REGULAR,Ho Chi Minh,2025-12-12T20:49:35+00:00
CUST03783,NEW,Da Nang,2025-08-14T11:53:45+00:00
CUST03784,CHURN_RISK,Hai Phong,2026-06-18T22:16:33+00:00
CUST03785,NEW,Da Nang,2025-08-09T20:22:41+00:00
CUST03786,REGULAR,Hai Phong,2025-09-01T21:16:15+00:00
CUST03787,CHURN_RISK,Can Tho,2026-05-25T23:25:59+00:00
CUST03788,REGULAR,Da Nang,2026-05-13T22:25:53+00:00
CUST03789,VIP,Ho Chi Minh,2025-12-23T05:43:19+00:00
CUST03790,NEW,Ha Noi,2026-07-17T09:34:36+00:00
CUST03791,NEW,Ho Chi Minh,2026-01-15T09:06:45+00:00
CUST03792,NEW,Hue,2025-12-02T20:40:40+00:00
CUST03793,NEW,Hai Phong,2026-06-09T20:13:42+00:00
CUST03794,VIP,Hue,2025-11-17T22:37:56+00:00
CUST03795,VIP,Hue,2026-01-03T03:53:47+00:00
CUST03796,VIP,Da Nang,2026-07-10T01:21:36+00:00
CUST03797,NEW,Ha Noi,2025-12-16T11:13:08+00:00
CUST03798,REGULAR,Ho Chi Minh,2025-08-25T09:18:16+00:00
CUST03799,CHURN_RISK,Ha Noi,2026-05-04T18:55:34+00:00
CUST03800,NEW,Can Tho,2026-04-28T03:50:08+00:00
CUST03801,VIP,Ho Chi Minh,2025-12-04T22:38:47+00:00
CUST03802,NEW,Hai Phong,2025-12-19T17:54:35+00:00
CUST03803,NEW,Hai Phong,2025-09-12T12:00:10+00:00
CUST03804,CHURN_RISK,Hai Phong,2026-03-29T00:16:38+00:00
CUST03805,VIP,Hue,2025-11-10T08:27:48+00:00
CUST03806,REGULAR,Da Nang,2025-11-26T07:06:21+00:00
CUST03807,CHURN_RISK,Ho Chi Minh,2025-11-11T16:06:04+00:00
CUST03808,NEW,Can Tho,2025-09-03T19:14:37+00:00
CUST03809,CHURN_RISK,Ho Chi Minh,2026-06-21T04:46:24+00:00
CUST03810,VIP,Hue,2026-04-13T18:58:24+00:00
CUST03811,CHURN_RISK,Hai Phong,2026-03-08T03:45:34+00:00
CUST03812,VIP,Hue,2026-05-27T15:18:20+00:00
CUST03813,NEW,Da Nang,2026-06-18T04:53:54+00:00
CUST03814,NEW,Ha Noi,2026-08-06T15:08:10+00:00
CUST03815,VIP,Hai Phong,2026-06-05T21:33:17+00:00
CUST03816,CHURN_RISK,Hue,2025-09-08T12:56:40+00:00
CUST03817,VIP,Hue,2025-07-28T21:59:37+00:00
CUST03818,VIP,Can Tho,2025-09-06T13:41:01+00:00
CUST03819,REGULAR,Da Nang,2026-03-06T05:06:41+00:00
CUST03820,VIP,Ho Chi Minh,2026-08-03T01:19:39+00:00
CUST03821,CHURN_RISK,Da Nang,2025-08-21T09:16:32+00:00
CUST03822,CHURN_RISK,Ha Noi,2025-10-15T01:13:09+00:00
CUST03823,VIP,Can Tho,2026-03-23T18:54:27+00:00
CUST03824,CHURN_RISK,Can Tho,2026-05-31T04:09:12+00:00
CUST03825,VIP,Can Tho,2026-03-16T05:12:47+00:00
CUST03826,REGULAR,Hai Phong,2025-10-15T09:56:49+00:00
CUST03827,NEW,Hai Phong,2025-07-29T18:38:21+00:00
CUST03828,VIP,Can Tho,2025-07-16T20:19:00+00:00
CUST03829,VIP,Da Nang,2026-08-12T06:27:45+00:00
CUST03830,NEW,Hai Phong,2025-09-21T18:41:48+00:00
CUST03831,CHURN_RISK,Can Tho,2026-01-02T08:33:05+00:00
CUST03832,REGULAR,Hai Phong,2026-05-05T06:22:13+00:00
CUST03833,NEW,Ho Chi Minh,2025-11-25T01:43:14+00:00
CUST03834,CHURN_RISK,Da Nang,2026-08-18T01:35:30+00:00
CUST03835,REGULAR,Hai Phong,2026-05-16T09:44:25+00:00
CUST03836,NEW,Ha Noi,2025-10-02T18:45:03+00:00
CUST03837,CHURN_RISK,Ha Noi,2026-01-30T09:16:21+00:00
CUST03838,VIP,Can Tho,2025-11-27T04:45:40+00:00
CUST03839,REGULAR,Can Tho,2025-11-28T05:00:56+00:00
CUST03840,NEW,Ho Chi Minh,2025-08-14T09:00:45+00:00
CUST03841,VIP,Ho Chi Minh,2026-01-13T18:47:12+00:00
CUST03842,CHURN_RISK,Ha Noi,2026-04-10T06:06:46+00:00
CUST03843,CHURN_RISK,Ha Noi,2026-07-10T07:46:10+00:00
CUST03844,VIP,Ho Chi Minh,2025-11-29T08:57:34+00:00
CUST03845,CHURN_RISK,Ho Chi Minh,2025-08-22T10:08:32+00:00
CUST03846,REGULAR,Da Nang,2026-07-11T01:34:06+00:00
CUST03847,VIP,Can Tho,2025-11-15T18:21:01+00:00
CUST03848,NEW,Ho Chi Minh,2025-09-03T21:27:25+00:00
CUST03849,NEW,Ho Chi Minh,2026-07-23T20:51:08+00:00
CUST03850,VIP,Ho Chi Minh,2026-07-05T05:15:39+00:00
CUST03851,NEW,Can Tho,2025-10-16T20:28:21+00:00
CUST03852,CHURN_RISK,Can Tho,2026-07-01T12:29:59+00:00
CUST03853,VIP,Ha Noi,2026-03-30T09:47:46+00:00
CUST03854,REGULAR,Hai Phong,2025-09-30T20:04:47+00:00
CUST03855,VIP,Hue,2026-08-11T19:59:46+00:00
CUST03856,NEW,Ha Noi,2026-06-15T18:07:37+00:00
CUST03857,REGULAR,Hai Phong,2025-07-18T19:53:30+00:00
CUST03858,VIP,Ha Noi,2026-04-05T13:18:40+00:00
CUST03859,CHURN_RISK,Ha Noi,2025-09-30T08:18:53+00:00
CUST03860,CHURN_RISK,Ho Chi Minh,2026-06-13T09:29:39+00:00
CUST03861,CHURN_RISK,Can Tho,2025-10-24T20:12:41+00:00
CUST03862,REGULAR,Hue,2025-08-10T17:35:55+00:00
CUST03863,CHURN_RISK,Hai Phong,2026-04-12T18:15:41+00:00
CUST03864,NEW,Ha Noi,2026-02-19T19:59:02+00:00
CUST03865,VIP,Ha Noi,2025-07-20T00:57:39+00:00
CUST03866,VIP,Hai Phong,2025-10-24T02:23:43+00:00
CUST03867,VIP,Hai Phong,2026-07-16T02:26:52+00:00
CUST03868,NEW,Can Tho,2026-06-26T05:14:06+00:00
CUST03869,VIP,Ha Noi,2025-12-12T23:45:57+00:00
CUST03870,VIP,Ho Chi Minh,2026-04-16T09:19:54+00:00
CUST03871,VIP,Ha Noi,2025-09-10T11:37:50+00:00
CUST03872,VIP,Hue,2025-07-30T05:42:07+00:00
CUST03873,VIP,Hai Phong,2025-07-16T00:26:58+00:00
CUST03874,CHURN_RISK,Ha Noi,2025-07-25T14:23:21+00:00
CUST03875,CHURN_RISK,Da Nang,2025-10-28T03:48:33+00:00
CUST03876,NEW,Da Nang,2026-04-10T05:11:30+00:00
CUST03877,REGULAR,Can Tho,2025-12-21T00:30:44+00:00
CUST03878,VIP,Ha Noi,2026-07-12T16:24:49+00:00
CUST03879,VIP,Da Nang,2025-08-29T11:04:45+00:00
CUST03880,REGULAR,Can Tho,2025-10-03T15:06:28+00:00
CUST03881,VIP,Da Nang,2025-09-16T21:15:36+00:00
CUST03882,NEW,Hue,2026-01-11T20:55:48+00:00
CUST03883,VIP,Can Tho,2025-11-29T17:51:09+00:00
CUST03884,CHURN_RISK,Ha Noi,2026-04-16T09:38:30+00:00
CUST03885,NEW,Hue,2026-04-07T23:35:45+00:00
CUST03886,REGULAR,Ha Noi,2026-07-12T08:50:53+00:00
CUST03887,NEW,Ha Noi,2025-08-28T09:33:32+00:00
CUST03888,VIP,Hai Phong,2026-01-14T23:03:47+00:00
CUST03889,REGULAR,Ha Noi,2026-04-08T04:44:19+00:00
CUST03890,NEW,Hue,2025-09-28T15:35:59+00:00
CUST03891,REGULAR,Ho Chi Minh,2025-10-28T01:37:04+00:00
CUST03892,REGULAR,Hai Phong,2026-08-17T09:13:16+00:00
CUST03893,VIP,Can Tho,2025-10-05T09:24:00+00:00
CUST03894,REGULAR,Hai Phong,2026-01-12T22:01:20+00:00
CUST03895,REGULAR,Can Tho,2025-11-26T01:30:11+00:00
CUST03896,VIP,Da Nang,2026-06-25T13:59:00+00:00
CUST03897,CHURN_RISK,Can Tho,2026-04-26T16:42:35+00:00
CUST03898,NEW,Hue,2026-03-04T06:56:09+00:00
CUST03899,CHURN_RISK,Ha Noi,2025-07-24T11:38:25+00:00
CUST03900,REGULAR,Hue,2026-05-10T16:51:50+00:00
CUST03901,REGULAR,Hue,2025-12-29T23:47:43+00:00
CUST03902,REGULAR,Ho Chi Minh,2025-11-08T08:26:08+00:00
CUST03903,REGULAR,Hue,2026-08-01T07:19:22+00:00
CUST03904,CHURN_RISK,Ho Chi Minh,2025-07-29T15:31:42+00:00
CUST03905,NEW,Can Tho,2026-08-18T16:06:56+00:00
CUST03906,NEW,Hue,2026-08-14T09:26:41+00:00
CUST03907,REGULAR,Hai Phong,2026-06-22T13:15:26+00:00
CUST03908,NEW,Da Nang,2026-04-11T13:28:21+00:00
CUST03909,VIP,Hai Phong,2025-11-26T22:19:19+00:00
CUST03910,REGULAR,Ho Chi Minh,2026-03-17T03:15:00+00:00
CUST03911,REGULAR,Hai Phong,2026-02-05T04:07:50+00:00
CUST03912,NEW,Da Nang,2026-08-18T07:59:11+00:00
CUST03913,NEW,Ha Noi,2025-10-24T04:01:41+00:00
CUST03914,REGULAR,Hai Phong,2026-07-06T13:23:45+00:00
CUST03915,VIP,Da Nang,2026-06-09T10:32:06+00:00
CUST03916,CHURN_RISK,Can Tho,2026-07-24T10:42:57+00:00
CUST03917,VIP,Hue,2026-05-22T01:56:51+00:00
CUST03918,VIP,Hai Phong,2025-07-30T08:07:11+00:00
CUST03919,CHURN_RISK,Ho Chi Minh,2026-02-25T14:53:19+00:00
CUST03920,REGULAR,Hue,2026-02-06T10:18:04+00:00
CUST03921,REGULAR,Ha Noi,2026-05-04T13:46:59+00:00
CUST03922,VIP,Hue,2026-07-10T15:21:42+00:00
CUST03923,VIP,Hue,2026-03-11T10:53:24+00:00
CUST03924,NEW,Ho Chi Minh,2025-08-25T05:57:19+00:00
CUST03925,REGULAR,Hue,2025-08-11T15:08:52+00:00
CUST03926,REGULAR,Hue,2026-02-01T16:17:46+00:00
CUST03927,REGULAR,Ha Noi,2026-04-10T09:19:20+00:00
CUST03928,CHURN_RISK,Can Tho,2026-04-05T00:29:33+00:00
CUST03929,REGULAR,Ha Noi,2025-10-30T06:16:40+00:00
CUST03930,CHURN_RISK,Da Nang,2025-11-14T07:53:12+00:00
CUST03931,REGULAR,Hue,2026-03-11T09:52:50+00:00
CUST03932,VIP,Ha Noi,2026-03-20T10:23:13+00:00
CUST03933,REGULAR,Da Nang,2026-08-01T08:33:20+00:00
CUST03934,CHURN_RISK,Ho Chi Minh,2026-01-18T12:47:31+00:00
CUST03935,CHURN_RISK,Can Tho,2026-08-13T08:30:16+00:00
CUST03936,REGULAR,Ho Chi Minh,2026-03-08T15:55:55+00:00
CUST03937,CHURN_RISK,Hai Phong,2026-01-17T07:11:49+00:00
CUST03938,NEW,Hue,2025-07-19T13:32:48+00:00
CUST03939,REGULAR,Ho Chi Minh,2025-10-28T13:56:24+00:00
CUST03940,NEW,Ha Noi,2026-05-08T12:53:54+00:00
CUST03941,CHURN_RISK,Ha Noi,2025-07-18T20:34:51+00:00
CUST03942,CHURN_RISK,Ho Chi Minh,2026-07-12T17:19:17+00:00
CUST03943,NEW,Ha Noi,2025-10-01T01:48:46+00:00
CUST03944,REGULAR,Ha Noi,2026-02-10T07:54:26+00:00
CUST03945,REGULAR,Hue,2025-10-20T08:54:26+00:00
CUST03946,CHURN_RISK,Ho Chi Minh,2025-10-04T20:39:15+00:00
CUST03947,NEW,Ha Noi,2026-01-30T07:12:03+00:00
CUST03948,VIP,Ha Noi,2026-03-01T19:45:32+00:00
CUST03949,VIP,Hai Phong,2026-01-09T07:52:02+00:00
CUST03950,NEW,Hue,2026-01-02T16:17:29+00:00
CUST03951,REGULAR,Ho Chi Minh,2025-09-24T20:23:53+00:00
CUST03952,NEW,Hue,2026-06-08T10:48:48+00:00
CUST03953,REGULAR,Ho Chi Minh,2026-04-23T22:35:27+00:00
CUST03954,CHURN_RISK,Ho Chi Minh,2025-12-15T12:16:19+00:00
CUST03955,REGULAR,Da Nang,2025-12-11T07:18:09+00:00
CUST03956,VIP,Hue,2026-02-27T14:40:54+00:00
CUST03957,REGULAR,Hai Phong,2026-03-21T14:25:53+00:00
CUST03958,NEW,Can Tho,2026-06-10T03:41:38+00:00
CUST03959,CHURN_RISK,Ha Noi,2026-07-16T22:02:04+00:00
CUST03960,NEW,Ho Chi Minh,2026-03-06T13:29:47+00:00
CUST03961,REGULAR,Da Nang,2025-11-06T20:05:35+00:00
CUST03962,VIP,Hai Phong,2026-06-17T02:03:04+00:00
CUST03963,REGULAR,Hai Phong,2026-03-02T11:02:22+00:00
CUST03964,CHURN_RISK,Da Nang,2026-04-15T03:02:44+00:00
CUST03965,NEW,Ho Chi Minh,2026-03-10T07:31:39+00:00
CUST03966,CHURN_RISK,Ha Noi,2025-09-03T23:59:22+00:00
CUST03967,REGULAR,Ha Noi,2026-05-19T10:24:38+00:00
CUST03968,NEW,Can Tho,2026-02-08T09:35:50+00:00
CUST03969,REGULAR,Ha Noi,2026-01-24T07:14:23+00:00
CUST03970,REGULAR,Ho Chi Minh,2026-05-15T18:11:47+00:00
CUST03971,NEW,Ho Chi Minh,2026-01-16T07:39:00+00:00
CUST03972,NEW,Da Nang,2026-05-07T00:25:45+00:00
CUST03973,REGULAR,Ha Noi,2026-03-01T02:19:32+00:00
CUST03974,REGULAR,Ho Chi Minh,2025-10-02T15:22:32+00:00
CUST03975,NEW,Can Tho,2026-06-21T10:43:57+00:00
CUST03976,CHURN_RISK,Hue,2025-12-09T09:09:12+00:00
CUST03977,VIP,Hai Phong,2026-06-14T21:09:08+00:00
CUST03978,VIP,Ha Noi,2026-08-06T17:54:57+00:00
CUST03979,NEW,Hue,2025-11-15T19:40:17+00:00
CUST03980,NEW,Ha Noi,2026-04-12T06:36:31+00:00
CUST03981,NEW,Ha Noi,2025-11-17T08:33:38+00:00
CUST03982,NEW,Hai Phong,2025-10-10T00:33:55+00:00
CUST03983,VIP,Ha Noi,2025-10-08T07:06:48+00:00
CUST03984,NEW,Hue,2026-06-20T18:01:51+00:00
CUST03985,CHURN_RISK,Hue,2026-07-04T01:27:34+00:00
CUST03986,VIP,Da Nang,2026-05-07T14:19:30+00:00
CUST03987,REGULAR,Can Tho,2025-11-25T05:24:05+00:00
CUST03988,VIP,Hai Phong,2026-01-22T09:00:12+00:00
CUST03989,REGULAR,Ho Chi Minh,2025-09-23T23:31:33+00:00
CUST03990,NEW,Da Nang,2026-03-21T04:23:48+00:00
CUST03991,CHURN_RISK,Hai Phong,2026-08-08T22:12:18+00:00
CUST03992,NEW,Hue,2026-05-07T06:00:43+00:00
CUST03993,VIP,Hue,2026-04-05T01:23:25+00:00
CUST03994,VIP,Can Tho,2026-06-20T15:42:35+00:00
CUST03995,NEW,Ho Chi Minh,2026-03-07T01:07:04+00:00
CUST03996,REGULAR,Da Nang,2026-03-25T03:02:11+00:00
CUST03997,VIP,Ho Chi Minh,2025-10-09T14:01:27+00:00
CUST03998,NEW,Can Tho,2025-11-06T16:27:31+00:00
CUST03999,NEW,Hai Phong,2026-05-28T10:34:02+00:00
CUST04000,CHURN_RISK,Can Tho,2026-03-30T00:17:20+00:00
CUST04001,REGULAR,Ho Chi Minh,2026-07-24T22:30:03+00:00
CUST04002,NEW,Ha Noi,2025-09-07T15:46:21+00:00
CUST04003,NEW,Can Tho,2025-08-18T04:45:32+00:00
CUST04004,VIP,Hue,2025-10-29T18:20:04+00:00
CUST04005,REGULAR,Can Tho,2025-08-05T03:27:41+00:00
CUST04006,REGULAR,Can Tho,2026-06-02T18:27:44+00:00
CUST04007,REGULAR,Can Tho,2025-12-03T12:28:41+00:00
CUST04008,REGULAR,Ho Chi Minh,2025-11-23T15:56:50+00:00
CUST04009,CHURN_RISK,Can Tho,2025-11-21T03:25:58+00:00
CUST04010,VIP,Hai Phong,2026-04-22T22:41:28+00:00
CUST04011,CHURN_RISK,Hue,2026-06-28T02:29:19+00:00
CUST04012,CHURN_RISK,Ho Chi Minh,2026-07-08T10:36:37+00:00
CUST04013,VIP,Ha Noi,2026-02-16T04:11:43+00:00
CUST04014,CHURN_RISK,Da Nang,2025-08-06T05:07:30+00:00
CUST04015,REGULAR,Da Nang,2025-08-06T04:26:42+00:00
CUST04016,VIP,Ha Noi,2026-06-05T14:36:20+00:00
CUST04017,VIP,Da Nang,2026-01-14T10:23:44+00:00
CUST04018,REGULAR,Hue,2026-08-10T14:43:07+00:00
CUST04019,CHURN_RISK,Da Nang,2026-03-08T06:07:30+00:00
CUST04020,VIP,Can Tho,2025-12-31T22:27:03+00:00
CUST04021,NEW,Ho Chi Minh,2025-10-31T08:02:19+00:00
CUST04022,REGULAR,Da Nang,2026-04-08T10:44:28+00:00
CUST04023,CHURN_RISK,Can Tho,2025-09-21T05:45:09+00:00
CUST04024,VIP,Ha Noi,2026-04-25T12:13:03+00:00
CUST04025,VIP,Ho Chi Minh,2026-05-29T22:29:10+00:00
CUST04026,VIP,Ho Chi Minh,2025-09-22T08:13:37+00:00
CUST04027,VIP,Hue,2026-07-01T10:18:48+00:00
CUST04028,REGULAR,Ha Noi,2026-07-14T07:05:12+00:00
CUST04029,CHURN_RISK,Can Tho,2026-02-13T13:52:19+00:00
CUST04030,NEW,Can Tho,2026-07-30T17:35:24+00:00
CUST04031,REGULAR,Can Tho,2026-07-13T18:46:06+00:00
CUST04032,CHURN_RISK,Ho Chi Minh,2026-06-26T12:00:01+00:00
CUST04033,REGULAR,Ha Noi,2025-08-31T05:27:52+00:00
CUST04034,NEW,Ha Noi,2025-08-17T03:52:30+00:00
CUST04035,CHURN_RISK,Da Nang,2025-07-19T08:09:25+00:00
CUST04036,CHURN_RISK,Can Tho,2025-11-04T09:11:26+00:00
CUST04037,NEW,Ha Noi,2025-08-20T04:41:42+00:00
CUST04038,NEW,Ha Noi,2025-12-28T05:50:15+00:00
CUST04039,CHURN_RISK,Ha Noi,2026-01-11T07:13:37+00:00
CUST04040,NEW,Ho Chi Minh,2025-11-17T07:42:47+00:00
CUST04041,CHURN_RISK,Da Nang,2025-10-31T12:09:46+00:00
CUST04042,NEW,Hue,2025-08-20T22:43:22+00:00
CUST04043,REGULAR,Hai Phong,2026-03-25T01:53:44+00:00
CUST04044,REGULAR,Ha Noi,2026-07-19T22:05:47+00:00
CUST04045,NEW,Can Tho,2025-12-06T17:36:17+00:00
CUST04046,NEW,Can Tho,2026-04-24T21:08:29+00:00
CUST04047,CHURN_RISK,Da Nang,2025-09-18T05:04:58+00:00
CUST04048,CHURN_RISK,Ho Chi Minh,2026-06-12T01:36:19+00:00
CUST04049,REGULAR,Can Tho,2025-12-22T01:44:19+00:00
CUST04050,REGULAR,Hai Phong,2026-05-01T16:02:39+00:00
CUST04051,NEW,Ha Noi,2026-05-09T21:44:47+00:00
CUST04052,VIP,Ho Chi Minh,2026-01-23T17:42:10+00:00
CUST04053,NEW,Da Nang,2025-12-10T01:31:01+00:00
CUST04054,VIP,Ho Chi Minh,2026-02-03T16:05:54+00:00
CUST04055,CHURN_RISK,Hue,2026-07-31T19:00:16+00:00
CUST04056,NEW,Hue,2026-06-28T17:42:10+00:00
CUST04057,NEW,Ha Noi,2025-08-06T14:56:18+00:00
CUST04058,NEW,Can Tho,2025-08-30T16:17:28+00:00
CUST04059,CHURN_RISK,Can Tho,2026-07-14T19:30:57+00:00
CUST04060,NEW,Hai Phong,2026-06-18T23:11:56+00:00
CUST04061,VIP,Hue,2026-05-25T22:41:34+00:00
CUST04062,REGULAR,Da Nang,2025-08-25T15:52:40+00:00
CUST04063,CHURN_RISK,Can Tho,2026-01-11T11:10:08+00:00
CUST04064,NEW,Hai Phong,2025-12-11T23:36:25+00:00
CUST04065,REGULAR,Can Tho,2026-05-27T03:41:38+00:00
CUST04066,VIP,Da Nang,2025-10-24T02:18:14+00:00
CUST04067,REGULAR,Da Nang,2025-08-26T10:49:30+00:00
CUST04068,CHURN_RISK,Ho Chi Minh,2026-04-04T17:29:24+00:00
CUST04069,REGULAR,Hai Phong,2026-08-01T07:51:58+00:00
CUST04070,VIP,Can Tho,2025-11-03T09:44:28+00:00
CUST04071,VIP,Hai Phong,2025-11-16T12:57:00+00:00
CUST04072,NEW,Can Tho,2026-03-25T03:53:10+00:00
CUST04073,NEW,Da Nang,2026-04-27T12:28:50+00:00
CUST04074,NEW,Hue,2025-07-16T21:41:47+00:00
CUST04075,REGULAR,Hai Phong,2025-10-20T20:03:31+00:00
CUST04076,CHURN_RISK,Can Tho,2026-01-02T13:17:18+00:00
CUST04077,VIP,Can Tho,2025-12-05T13:44:17+00:00
CUST04078,CHURN_RISK,Ha Noi,2025-08-29T01:20:56+00:00
CUST04079,VIP,Can Tho,2026-03-18T10:45:23+00:00
CUST04080,REGULAR,Ho Chi Minh,2026-04-09T18:14:08+00:00
CUST04081,NEW,Can Tho,2025-08-29T12:27:11+00:00
CUST04082,REGULAR,Ho Chi Minh,2025-08-28T16:19:36+00:00
CUST04083,REGULAR,Da Nang,2025-10-11T01:04:33+00:00
CUST04084,CHURN_RISK,Hai Phong,2026-01-05T12:19:12+00:00
CUST04085,NEW,Hai Phong,2025-12-14T02:10:49+00:00
CUST04086,CHURN_RISK,Ho Chi Minh,2026-03-13T16:33:07+00:00
CUST04087,CHURN_RISK,Ha Noi,2025-12-06T01:24:53+00:00
CUST04088,REGULAR,Da Nang,2026-01-06T09:11:21+00:00
CUST04089,REGULAR,Can Tho,2025-12-19T23:53:19+00:00
CUST04090,VIP,Hue,2026-05-13T12:06:54+00:00
CUST04091,REGULAR,Hue,2025-08-25T10:45:26+00:00
CUST04092,VIP,Ha Noi,2025-08-25T04:18:42+00:00
CUST04093,NEW,Ho Chi Minh,2025-08-23T13:23:24+00:00
CUST04094,CHURN_RISK,Da Nang,2026-08-07T06:04:17+00:00
CUST04095,REGULAR,Hai Phong,2025-12-26T10:49:58+00:00
CUST04096,REGULAR,Hai Phong,2025-11-28T13:01:51+00:00
CUST04097,CHURN_RISK,Can Tho,2026-03-21T06:59:53+00:00
CUST04098,NEW,Ho Chi Minh,2026-08-13T13:33:28+00:00
CUST04099,CHURN_RISK,Ha Noi,2025-11-23T12:55:04+00:00
CUST04100,REGULAR,Ho Chi Minh,2025-09-30T19:21:12+00:00
CUST04101,VIP,Ha Noi,2026-05-11T01:02:59+00:00
CUST04102,VIP,Hai Phong,2026-01-15T04:22:21+00:00
CUST04103,VIP,Can Tho,2026-05-02T09:04:08+00:00
CUST04104,NEW,Ho Chi Minh,2026-02-09T10:02:51+00:00
CUST04105,NEW,Hue,2025-09-12T16:49:04+00:00
CUST04106,CHURN_RISK,Hai Phong,2026-07-25T21:43:25+00:00
CUST04107,CHURN_RISK,Can Tho,2026-05-31T02:22:07+00:00
CUST04108,REGULAR,Can Tho,2026-04-07T03:13:41+00:00
CUST04109,NEW,Ha Noi,2025-08-06T12:04:22+00:00
CUST04110,NEW,Can Tho,2025-12-03T14:37:10+00:00
CUST04111,NEW,Hue,2026-04-13T00:12:25+00:00
CUST04112,REGULAR,Hue,2026-01-22T10:35:36+00:00
CUST04113,CHURN_RISK,Hue,2026-03-08T09:48:01+00:00
CUST04114,VIP,Ho Chi Minh,2025-12-07T17:45:34+00:00
CUST04115,CHURN_RISK,Hai Phong,2026-02-23T15:39:14+00:00
CUST04116,REGULAR,Ha Noi,2025-11-06T20:14:41+00:00
CUST04117,REGULAR,Hue,2026-03-10T21:14:45+00:00
CUST04118,REGULAR,Can Tho,2026-06-26T02:29:54+00:00
CUST04119,NEW,Hue,2025-09-04T07:49:16+00:00
CUST04120,CHURN_RISK,Hai Phong,2025-08-14T19:44:59+00:00
CUST04121,NEW,Da Nang,2026-08-10T00:12:07+00:00
CUST04122,VIP,Ha Noi,2025-07-27T16:35:05+00:00
CUST04123,CHURN_RISK,Ho Chi Minh,2026-07-15T04:45:17+00:00
CUST04124,VIP,Da Nang,2025-11-06T20:50:23+00:00
CUST04125,VIP,Hai Phong,2026-07-06T23:49:28+00:00
CUST04126,NEW,Hai Phong,2026-08-14T22:18:11+00:00
CUST04127,REGULAR,Hue,2026-07-09T18:13:47+00:00
CUST04128,NEW,Hai Phong,2026-07-05T05:35:23+00:00
CUST04129,REGULAR,Can Tho,2025-07-23T21:04:01+00:00
CUST04130,CHURN_RISK,Hai Phong,2026-01-12T14:51:33+00:00
CUST04131,CHURN_RISK,Ha Noi,2026-06-04T09:59:26+00:00
CUST04132,VIP,Da Nang,2026-05-06T02:43:17+00:00
CUST04133,REGULAR,Can Tho,2026-04-12T15:44:34+00:00
CUST04134,CHURN_RISK,Da Nang,2026-01-26T23:02:25+00:00
CUST04135,NEW,Hai Phong,2026-04-30T21:21:19+00:00
CUST04136,REGULAR,Hai Phong,2026-05-29T19:18:00+00:00
CUST04137,NEW,Hai Phong,2026-02-12T17:41:18+00:00
CUST04138,REGULAR,Hai Phong,2025-10-27T03:42:35+00:00
CUST04139,REGULAR,Ho Chi Minh,2026-07-20T03:06:17+00:00
CUST04140,NEW,Hai Phong,2025-08-26T17:29:50+00:00
CUST04141,REGULAR,Ha Noi,2025-12-11T10:38:40+00:00
CUST04142,CHURN_RISK,Ho Chi Minh,2026-01-02T15:59:12+00:00
CUST04143,CHURN_RISK,Hue,2025-11-17T20:50:48+00:00
CUST04144,CHURN_RISK,Ho Chi Minh,2025-09-03T14:09:19+00:00
CUST04145,NEW,Can Tho,2026-06-09T11:02:43+00:00
CUST04146,VIP,Hai Phong,2026-08-08T02:49:42+00:00
CUST04147,CHURN_RISK,Hue,2026-08-10T01:54:42+00:00
