order_id,customer_id,order_time,status,payment_method,total_amount
ORD012288,CUST10906,2026-07-31T21:41:13+00:00,PAID,CREDIT_CARD,67226000.0
ORD012289,CUST05073,2026-07-28T18:28:29+00:00,PAID,BANK_TRANSFER,136917000.0
ORD012290,CUST13482,2026-05-06T11:06:54+00:00,SHIPPED,CREDIT_CARD,13082000.0
ORD012291,CUST15999,2026-03-27T12:01:19+00:00,PAID,BANK_TRANSFER,71340000.0
ORD012292,CUST08518,2026-05-09T20:26:50+00:00,SHIPPED,CREDIT_CARD,93015000.0
ORD012293,CUST18339,2026-06-28T13:47:45+00:00,SHIPPED,CREDIT_CARD,26724000.0
ORD012294,CUST13350,2026-04-18T23:26:56+00:00,CREATED,CREDIT_CARD,109639000.0
ORD012295,CUST02641,2026-08-03T14:24:35+00:00,SHIPPED,COD,85035000.0
ORD012296,CUST09838,2026-03-28T22:29:30+00:00,CREATED,COD,80406000.0
ORD012297,CUST12775,2026-08-02T17:34:06+00:00,CANCELLED,BANK_TRANSFER,158919000.0
ORD012298,CUST00624,2026-06-03T00:16:39+00:00,SHIPPED,E_WALLET,49194000.0
ORD012299,CUST14321,2026-06-18T05:09:37+00:00,SHIPPED,CREDIT_CARD,201962000.0
ORD012300,CUST17222,2026-05-02T22:24:11+00:00,SHIPPED,COD,162389000.0
ORD012301,CUST11225,2026-06-17T05:53:40+00:00,CREATED,COD,24632000.0
ORD012302,CUST00644,2026-04-06T02:04:49+00:00,SHIPPED,BANK_TRANSFER,13128000.0
ORD012303,CUST11763,2026-04-18T08:55:16+00:00,SHIPPED,E_WALLET,85224000.0
ORD012304,CUST11581,2026-02-24T07:33:43+00:00,CANCELLED,E_WALLET,72789000.0
ORD012305,CUST02880,2026-07-30T00:41:29+00:00,SHIPPED,CREDIT_CARD,41778000.0
ORD012306,CUST07157,2026-07-28T03:56:36+00:00,PAID,BANK_TRANSFER,22978000.0
ORD012307,CUST04121,2026-03-15T01:33:06+00:00,SHIPPED,COD,68301000.0
ORD012308,CUST05784,2026-07-29T06:52:49+00:00,PAID,E_WALLET,34071000.0
ORD012309,CUST02069,2026-07-08T18:22:56+00:00,CREATED,BANK_TRANSFER,50883000.0
ORD012310,CUST07654,2026-06-06T19:02:27+00:00,SHIPPED,BANK_TRANSFER,145948000.0
ORD012311,CUST12670,2026-07-14T20:50:11+00:00,SHIPPED,CREDIT_CARD,8591000.0
ORD012312,CUST19555,2026-08-14T18:40:48+00:00,SHIPPED,CREDIT_CARD,50946000.0
ORD012313,CUST12628,2026-04-06T16:49:42+00:00,SHIPPED,CREDIT_CARD,1756000.0
ORD012314,CUST17238,2026-07-31T01:52:24+00:00,SHIPPED,E_WALLET,91879000.0
ORD012315,CUST00105,2026-06-06T04:49:17+00:00,CANCELLED,BANK_TRANSFER,108403000.0
ORD012316,CUST09946,2026-06-28T03:16:03+00:00,PAID,BANK_TRANSFER,115126000.0
ORD012317,CUST00221,2026-06-04T14:22:42+00:00,PAID,CREDIT_CARD,79279000.0
ORD012318,CUST01594,2026-08-15T21:37:16+00:00,SHIPPED,BANK_TRANSFER,44740000.0
ORD012319,CUST15618,2026-07-18T10:01:46+00:00,PAID,COD,111630000.0
ORD012320,CUST09140,2026-04-29T01:29:13+00:00,SHIPPED,E_WALLET,66132000.0
ORD012321,CUST04304,2026-07-06T16:32:01+00:00,CANCELLED,E_WALLET,88311000.0
ORD012322,CUST03652,2026-03-19T18:33:14+00:00,SHIPPED,BANK_TRANSFER,79551000.0
ORD012323,CUST18822,2026-06-12T15:02:24+00:00,SHIPPED,E_WALLET,131173000.0
ORD012324,CUST17124,2026-07-03T11:39:12+00:00,PAID,BANK_TRANSFER,23268000.0
ORD012325,CUST15878,2026-07-16T12:01:11+00:00,PAID,E_WALLET,144945000.0
ORD012326,CUST13057,2026-07-13T14:29:42+00:00,SHIPPED,CREDIT_CARD,79863000.0
ORD012327,CUST04389,2026-05-13T07:01:24+00:00,SHIPPED,E_WALLET,83770000.0
ORD012328,CUST17867,2026-03-11T00:57:05+00:00,SHIPPED,COD,56724000.0
ORD012329,CUST10756,2026-05-15T03:56:33+00:00,SHIPPED,CREDIT_CARD,66241000.0
ORD012330,CUST18918,2026-08-03T00:49:38+00:00,CREATED,COD,6143000.0
ORD012331,CUST12953,2026-04-15T10:11:00+00:00,PAID,COD,39304000.0
ORD012332,CUST17700,2026-03-09T03:40:14+00:00,CANCELLED,COD,100515000.0
ORD012333,CUST06734,2026-07-27T07:41:07+00:00,SHIPPED,BANK_TRANSFER,42870000.0
ORD012334,CUST11770,2026-07-04T07:39:22+00:00,SHIPPED,COD,47222000.0
ORD012335,CUST00869,2026-08-04T13:41:18+00:00,SHIPPED,BANK_TRANSFER,56244000.0
ORD012336,CUST07395,2026-03-13T10:04:18+00:00,SHIPPED,CREDIT_CARD,90279000.0
ORD012337,CUST15436,2026-07-23T14:19:51+00:00,SHIPPED,COD,51566000.0
ORD012338,CUST18841,2026-07-18T11:11:32+00:00,PAID,CREDIT_CARD,25094000.0
ORD012339,CUST11009,2026-03-17T14:22:56+00:00,PAID,CREDIT_CARD,34126000.0
ORD012340,CUST11457,2026-06-18T00:20:17+00:00,CREATED,BANK_TRANSFER,96983000.0
ORD012341,CUST14270,2026-04-20T05:10:16+00:00,PAID,CREDIT_CARD,15387000.0
ORD012342,CUST13242,2026-03-13T03:16:30+00:00,PAID,BANK_TRANSFER,1173000.0
ORD012343,CUST01383,2026-03-25T23:07:07+00:00,SHIPPED,BANK_TRANSFER,56061000.0
ORD012344,CUST06163,2026-05-08T16:17:55+00:00,CANCELLED,BANK_TRANSFER,83762000.0
ORD012345,CUST03287,2026-06-08T11:06:31+00:00,CANCELLED,COD,62572000.0
ORD012346,CUST19166,2026-03-26T07:06:53+00:00,PAID,COD,52636000.0
ORD012347,CUST03227,2026-02-28T15:11:10+00:00,CREATED,E_WALLET,45715000.0
ORD012348,CUST13542,2026-06-26T09:35:54+00:00,CREATED,BANK_TRANSFER,122136000.0
ORD012349,CUST12084,2026-03-31T09:16:29+00:00,CREATED,E_WALLET,21804000.0
ORD012350,CUST05120,2026-03-02T17:09:39+00:00,CREATED,CREDIT_CARD,48312000.0
ORD012351,CUST09669,2026-07-02T09:21:01+00:00,SHIPPED,CREDIT_CARD,91443000.0
ORD012352,CUST16434,2026-06-24T01:59:46+00:00,SHIPPED,E_WALLET,71270000.0
ORD012353,CUST08150,2026-03-10T06:31:57+00:00,CANCELLED,COD,79368000.0
ORD012354,CUST00924,2026-07-04T15:16:01+00:00,PAID,COD,81782000.0
ORD012355,CUST09411,2026-05-29T19:49:00+00:00,CREATED,BANK_TRANSFER,20670000.0
ORD012356,CUST05530,2026-02-20T08:20:07+00:00,CREATED,COD,948000.0
ORD012357,CUST17559,2026-03-27T09:32:54+00:00,SHIPPED,CREDIT_CARD,66643000.0
ORD012358,CUST00079,2026-06-28T08:26:45+00:00,PAID,COD,104373000.0
ORD012359,CUST07072,2026-03-29T22:33:16+00:00,CANCELLED,E_WALLET,20035000.0
ORD012360,CUST16860,2026-04-10T21:58:47+00:00,PAID,COD,129737000.0
ORD012361,CUST13330,2026-07-17T20:01:12+00:00,SHIPPED,BANK_TRANSFER,50168000.0
ORD012362,CUST10394,2026-03-31T08:11:00+00:00,SHIPPED,CREDIT_CARD,100171000.0
ORD012363,CUST16918,2026-07-22T10:18:29+00:00,CANCELLED,CREDIT_CARD,18812000.0
ORD012364,CUST11911,2026-04-06T18:05:57+00:00,CANCELLED,COD,8090000.0
ORD012365,CUST01346,2026-07-07T10:05:44+00:00,SHIPPED,BANK_TRANSFER,62097000.0
ORD012366,CUST19972,2026-07-31T17:14:08+00:00,CREATED,CREDIT_CARD,42658000.0
ORD012367,CUST10584,2026-07-02T14:53:33+00:00,PAID,E_WALLET,55959000.0
ORD012368,CUST02569,2026-04-06T03:54:01+00:00,SHIPPED,E_WALLET,101221000.0
ORD012369,CUST09680,2026-06-11T04:17:09+00:00,SHIPPED,CREDIT_CARD,112346000.0
ORD012370,CUST18360,2026-05-25T19:28:51+00:00,PAID,CREDIT_CARD,59586000.0
ORD012371,CUST19743,2026-08-07T20:43:05+00:00,SHIPPED,COD,60093000.0
ORD012372,CUST05121,2026-02-27T22:43:45+00:00,PAID,BANK_TRANSFER,114665000.0
ORD012373,CUST10907,2026-03-02T03:25:35+00:00,SHIPPED,COD,72921000.0
ORD012374,CUST03543,2026-03-12T14:24:29+00:00,CREATED,COD,11400000.0
ORD012375,CUST13867,2026-04-07T19:14:35+00:00,SHIPPED,CREDIT_CARD,58811000.0
ORD012376,CUST04900,2026-02-25T03:10:40+00:00,PAID,CREDIT_CARD,61440000.0
ORD012377,CUST00491,2026-06-07T22:17:51+00:00,PAID,E_WALLET,96650000.0
ORD012378,CUST09444,2026-06-05T09:48:09+00:00,PAID,COD,136378000.0
ORD012379,CUST06401,2026-05-30T03:09:01+00:00,SHIPPED,COD,53612000.0
ORD012380,CUST05089,2026-03-19T10:41:44+00:00,CANCELLED,BANK_TRANSFER,92059000.0
ORD012381,CUST02478,2026-05-11T23:15:58+00:00,SHIPPED,COD,55299000.0
ORD012382,CUST10562,2026-07-02T01:18:11+00:00,SHIPPED,E_WALLET,57637000.0
ORD012383,CUST15088,2026-06-06T07:23:55+00:00,PAID,CREDIT_CARD,32751000.0
ORD012384,CUST14660,2026-04-14T16:23:48+00:00,CREATED,E_WALLET,63077000.0
ORD012385,CUST16289,2026-08-09T02:42:58+00:00,PAID,E_WALLET,58525000.0
ORD012386,CUST05820,2026-07-13T07:18:07+00:00,PAID,BANK_TRANSFER,24664000.0
ORD012387,CUST11842,2026-07-18T09:17:49+00:00,SHIPPED,E_WALLET,31697000.0
ORD012388,CUST12002,2026-04-17T00:41:24+00:00,SHIPPED,CREDIT_CARD,77635000.0
ORD012389,CUST18690,2026-02-28T04:55:05+00:00,PAID,CREDIT_CARD,27316000.0
ORD012390,CUST08846,2026-08-08T02:36:29+00:00,PAID,COD,22149000.0
ORD012391,CUST11010,2026-04-24T02:28:14+00:00,PAID,CREDIT_CARD,67377000.0
ORD012392,CUST00851,2026-07-13T11:07:19+00:00,CANCELLED,COD,69852000.0
ORD012393,CUST13145,2026-06-21T02:15:07+00:00,PAID,BANK_TRANSFER,82069000.0
ORD012394,CUST00399,2026-07-29T01:00:21+00:00,CANCELLED,COD,58472000.0
ORD012395,CUST04709,2026-07-13T06:11:31+00:00,CREATED,E_WALLET,15399000.0
ORD012396,CUST04480,2026-06-04T02:36:33+00:00,CANCELLED,CREDIT_CARD,173600000.0
ORD012397,CUST16767,2026-08-12T02:16:18+00:00,CANCELLED,COD,56202000.0
ORD012398,CUST17208,2026-05-13T13:43:56+00:00,SHIPPED,COD,133324000.0
ORD012399,CUST09165,2026-06-04T20:48:17+00:00,SHIPPED,E_WALLET,40540000.0
ORD012400,CUST03595,2026-06-06T02:09:27+00:00,PAID,COD,28506000.0
ORD012401,CUST06211,2026-05-24T11:26:12+00:00,CANCELLED,COD,68859000.0
ORD012402,CUST06074,2026-07-10T22:45:24+00:00,PAID,E_WALLET,153033000.0
ORD012403,CUST09386,2026-06-18T00:33:30+00:00,SHIPPED,COD,81607000.0
ORD012404,CUST19377,2026-04-18T03:26:31+00:00,PAID,CREDIT_CARD,16661000.0
ORD012405,CUST09531,2026-08-08T05:18:14+00:00,SHIPPED,BANK_TRANSFER,75318000.0
ORD012406,CUST06511,2026-02-25T06:36:36+00:00,SHIPPED,CREDIT_CARD,101300000.0
ORD012407,CUST07428,2026-06-20T21:38:12+00:00,PAID,CREDIT_CARD,48666000.0
ORD012408,CUST08368,2026-06-12T00:56:07+00:00,PAID,BANK_TRANSFER,20352000.0
ORD012409,CUST04206,2026-04-16T15:26:18+00:00,SHIPPED,CREDIT_CARD,120007000.0
ORD012410,CUST06925,2026-08-07T10:58:11+00:00,PAID,COD,25735000.0
ORD012411,CUST12439,2026-08-04T15:09:43+00:00,PAID,CREDIT_CARD,177241000.0
ORD012412,CUST18373,2026-07-25T22:39:03+00:00,CANCELLED,BANK_TRANSFER,24803000.0
ORD012413,CUST16036,2026-06-29T07:47:48+00:00,CANCELLED,BANK_TRANSFER,62577000.0
ORD012414,CUST13838,2026-03-23T15:22:06+00:00,SHIPPED,E_WALLET,91759000.0
ORD012415,CUST08239,2026-07-11T00:38:38+00:00,SHIPPED,E_WALLET,75547000.0
ORD012416,CUST12620,2026-03-07T01:31:17+00:00,CREATED,COD,62029000.0
ORD012417,CUST06382,2026-08-02T15:33:02+00:00,PAID,BANK_TRANSFER,114118000.0
ORD012418,CUST17737,2026-05-14T20:37:56+00:00,PAID,E_WALLET,48860000.0
ORD012419,CUST00795,2026-07-05T17:37:31+00:00,SHIPPED,BANK_TRANSFER,64602000.0
ORD012420,CUST02875,2026-07-09T10:20:39+00:00,PAID,E_WALLET,24125000.0
ORD012421,CUST11042,2026-07-19T01:07:08+00:00,PAID,COD,47128000.0
ORD012422,CUST11508,2026-03-05T00:09:57+00:00,CANCELLED,E_WALLET,17685000.0
ORD012423,CUST13198,2026-05-12T00:35:25+00:00,CREATED,CREDIT_CARD,57357000.0
ORD012424,CUST12770,2026-04-01T16:02:35+00:00,CANCELLED,COD,77870000.0
ORD012425,CUST16170,2026-07-12T22:46:04+00:00,SHIPPED,BANK_TRANSFER,155988000.0
ORD012426,CUST19675,2026-03-25T19:06:59+00:00,PAID,COD,120986000.0
ORD012427,CUST01199,2026-02-21T03:01:09+00:00,PAID,BANK_TRANSFER,42844000.0
ORD012428,CUST07832,2026-05-20T21:21:56+00:00,PAID,E_WALLET,62993000.0
ORD012429,CUST09529,2026-04-26T07:03:30+00:00,SHIPPED,E_WALLET,87169000.0
ORD012430,CUST17199,2026-06-05T03:03:35+00:00,SHIPPED,CREDIT_CARD,37847000.0
ORD012431,CUST10855,2026-08-03T21:02:21+00:00,PAID,COD,28873000.0
ORD012432,CUST16792,2026-06-08T15:56:38+00:00,SHIPPED,BANK_TRANSFER,74634000.0
ORD012433,CUST02856,2026-03-05T10:47:42+00:00,CANCELLED,CREDIT_CARD,126341000.0
ORD012434,CUST19573,2026-06-05T17:15:25+00:00,CANCELLED,COD,47156000.0
ORD012435,CUST07844,2026-06-23T13:38:18+00:00,CREATED,BANK_TRANSFER,165840000.0
ORD012436,CUST11016,2026-07-28T00:31:58+00:00,PAID,COD,47164000.0
ORD012437,CUST01163,2026-03-17T13:23:52+00:00,PAID,COD,32138000.0
ORD012438,CUST19378,2026-08-17T08:19:21+00:00,SHIPPED,E_WALLET,26739000.0
ORD012439,CUST18232,2026-04-18T15:53:09+00:00,PAID,COD,72438000.0
ORD012440,CUST05690,2026-07-08T01:41:36+00:00,CANCELLED,COD,113730000.0
ORD012441,CUST13860,2026-05-20T21:07:33+00:00,SHIPPED,E_WALLET,21508000.0
ORD012442,CUST09603,2026-04-23T13:22:42+00:00,PAID,COD,13640000.0
ORD012443,CUST06350,2026-02-27T15:10:38+00:00,SHIPPED,CREDIT_CARD,5178000.0
ORD012444,CUST01813,2026-06-20T21:11:54+00:00,PAID,COD,85566000.0
ORD012445,CUST15487,2026-08-13T11:02:55+00:00,CANCELLED,CREDIT_CARD,124048000.0
ORD012446,CUST11707,2026-03-20T22:28:28+00:00,SHIPPED,CREDIT_CARD,163848000.0
ORD012447,CUST14620,2026-07-08T08:18:45+00:00,PAID,COD,23858000.0
ORD012448,CUST16649,2026-05-04T06:42:02+00:00,PAID,CREDIT_CARD,76501000.0
ORD012449,CUST14876,2026-06-27T15:18:03+00:00,PAID,E_WALLET,17030000.0
ORD012450,CUST17545,2026-03-07T17:35:56+00:00,PAID,BANK_TRANSFER,54162000.0
ORD012451,CUST01817,2026-08-19T00:31:12+00:00,PAID,CREDIT_CARD,78288000.0
ORD012452,CUST10323,2026-07-01T09:33:15+00:00,PAID,COD,5616000.0
ORD012453,CUST19771,2026-03-27T23:32:22+00:00,SHIPPED,CREDIT_CARD,112923000.0
ORD012454,CUST02436,2026-04-06T09:10:27+00:00,CANCELLED,COD,58839000.0
ORD012455,CUST17740,2026-07-16T18:45:45+00:00,CREATED,BANK_TRANSFER,53860000.0
ORD012456,CUST14204,2026-07-07T19:32:57+00:00,PAID,CREDIT_CARD,14848000.0
ORD012457,CUST08171,2026-07-12T23:29:15+00:00,CREATED,CREDIT_CARD,30016000.0
ORD012458,CUST19421,2026-03-06T14:58:04+00:00,SHIPPED,CREDIT_CARD,15877000.0
ORD012459,CUST19291,2026-04-06T02:00:41+00:00,PAID,CREDIT_CARD,34034000.0
ORD012460,CUST06473,2026-06-14T04:11:51+00:00,SHIPPED,E_WALLET,67134000.0
ORD012461,CUST01621,2026-07-20T00:12:24+00:00,CANCELLED,COD,113808000.0
ORD012462,CUST00625,2026-06-12T03:17:26+00:00,CANCELLED,E_WALLET,33442000.0
ORD012463,CUST16725,2026-06-01T01:36:51+00:00,PAID,COD,134094000.0
ORD012464,CUST00363,2026-07-19T23:24:30+00:00,PAID,CREDIT_CARD,82994000.0
ORD012465,CUST13617,2026-03-25T05:12:46+00:00,CANCELLED,COD,2562000.0
ORD012466,CUST14578,2026-06-28T02:14:05+00:00,SHIPPED,CREDIT_CARD,39806000.0
ORD012467,CUST12140,2026-04-02T15:17:08+00:00,CREATED,BANK_TRANSFER,21012000.0
ORD012468,CUST03983,2026-04-02T16:07:09+00:00,PAID,CREDIT_CARD,119977000.0
ORD012469,CUST16986,2026-03-07T18:01:51+00:00,PAID,COD,54426000.0
ORD012470,CUST06586,2026-02-20T18:36:44+00:00,PAID,CREDIT_CARD,124953000.0
ORD012471,CUST17806,2026-06-15T05:48:47+00:00,SHIPPED,BANK_TRANSFER,107523000.0
ORD012472,CUST04866,2026-07-12T19:53:13+00:00,SHIPPED,BANK_TRANSFER,43370000.0
ORD012473,CUST07694,2026-03-21T10:24:35+00:00,PAID,CREDIT_CARD,514000.0
ORD012474,CUST13153,2026-07-31T15:59:25+00:00,PAID,COD,75711000.0
ORD012475,CUST10467,2026-07-13T16:52:36+00:00,CANCELLED,COD,128119000.0
ORD012476,CUST00591,2026-06-08T21:50:43+00:00,PAID,COD,49656000.0
ORD012477,CUST06604,2026-08-12T01:43:01+00:00,CANCELLED,CREDIT_CARD,157293000.0
ORD012478,CUST19693,2026-03-19T23:08:27+00:00,SHIPPED,CREDIT_CARD,97815000.0
ORD012479,CUST16605,2026-04-24T15:57:47+00:00,SHIPPED,E_WALLET,7641000.0
ORD012480,CUST01119,2026-03-22T19:35:41+00:00,CREATED,CREDIT_CARD,143004000.0
ORD012481,CUST03585,2026-07-23T23:04:18+00:00,SHIPPED,E_WALLET,40378000.0
ORD012482,CUST11913,2026-08-09T19:32:52+00:00,SHIPPED,CREDIT_CARD,122368000.0
ORD012483,CUST02516,2026-05-26T07:17:05+00:00,PAID,COD,13616000.0
ORD012484,CUST03840,2026-03-21T14:23:15+00:00,CANCELLED,BANK_TRANSFER,74315000.0
ORD012485,CUST18414,2026-08-15T17:54:20+00:00,CREATED,BANK_TRANSFER,21804000.0
ORD012486,CUST16268,2026-06-04T20:15:57+00:00,PAID,CREDIT_CARD,45891000.0
ORD012487,CUST19515,2026-06-07T17:13:31+00:00,CANCELLED,COD,19659000.0
ORD012488,CUST14094,2026-08-07T17:19:25+00:00,PAID,E_WALLET,63013000.0
ORD012489,CUST15484,2026-06-07T20:19:25+00:00,SHIPPED,CREDIT_CARD,5727000.0
ORD012490,CUST01961,2026-06-11T20:34:56+00:00,PAID,COD,171822000.0
ORD012491,CUST14622,2026-05-20T14:44:50+00:00,CREATED,BANK_TRANSFER,15317000.0
ORD012492,CUST16316,2026-08-06T20:49:00+00:00,SHIPPED,BANK_TRANSFER,49909000.0
ORD012493,CUST17926,2026-06-19T16:40:58+00:00,SHIPPED,BANK_TRANSFER,142329000.0
ORD012494,CUST16609,2026-08-17T20:05:20+00:00,PAID,BANK_TRANSFER,80696000.0
ORD012495,CUST04103,2026-06-27T18:36:32+00:00,SHIPPED,BANK_TRANSFER,85530000.0
ORD012496,CUST01962,2026-07-07T14:43:01+00:00,PAID,BANK_TRANSFER,43777000.0
ORD012497,CUST02157,2026-05-30T02:21:00+00:00,SHIPPED,CREDIT_CARD,38206000.0
ORD012498,CUST01155,2026-08-07T22:48:01+00:00,SHIPPED,BANK_TRANSFER,101938000.0
ORD012499,CUST12564,2026-05-18T03:51:02+00:00,SHIPPED,BANK_TRANSFER,23314000.0
ORD012500,CUST03741,2026-06-27T15:18:01+00:00,CREATED,E_WALLET,64778000.0
ORD012501,CUST12315,2026-04-28T04:23:17+00:00,PAID,BANK_TRANSFER,51810000.0
ORD012502,CUST19949,2026-05-03T15:49:04+00:00,CREATED,COD,52179000.0
ORD012503,CUST14634,2026-03-04T15:53:45+00:00,SHIPPED,BANK_TRANSFER,4849000.0
ORD012504,CUST06276,2026-05-14T11:32:58+00:00,PAID,CREDIT_CARD,56264000.0
ORD012505,CUST14718,2026-07-10T20:35:03+00:00,SHIPPED,E_WALLET,77448000.0
ORD012506,CUST01290,2026-07-27T01:12:12+00:00,PAID,CREDIT_CARD,82259000.0
ORD012507,CUST16879,2026-08-15T18:57:18+00:00,SHIPPED,CREDIT_CARD,86609000.0
ORD012508,CUST15556,2026-06-17T03:06:24+00:00,CREATED,COD,149082000.0
ORD012509,CUST17660,2026-06-18T06:38:10+00:00,CREATED,BANK_TRANSFER,150033000.0
ORD012510,CUST01008,2026-06-06T23:09:07+00:00,PAID,CREDIT_CARD,68467000.0
ORD012511,CUST06747,2026-04-09T12:09:13+00:00,PAID,BANK_TRANSFER,26939000.0
ORD012512,CUST02824,2026-03-10T15:14:12+00:00,SHIPPED,CREDIT_CARD,148962000.0
ORD012513,CUST05288,2026-06-15T10:41:44+00:00,PAID,E_WALLET,54993000.0
ORD012514,CUST18957,2026-06-06T16:39:27+00:00,CANCELLED,COD,21771000.0
ORD012515,CUST18346,2026-04-09T03:22:31+00:00,PAID,CREDIT_CARD,4238000.0
ORD012516,CUST05566,2026-06-26T23:50:32+00:00,CANCELLED,COD,107309000.0
ORD012517,CUST13739,2026-07-02T18:30:29+00:00,CREATED,CREDIT_CARD,71670000.0
ORD012518,CUST04609,2026-07-17T03:48:21+00:00,PAID,COD,89443000.0
ORD012519,CUST03133,2026-04-12T21:59:46+00:00,PAID,BANK_TRANSFER,69064000.0
ORD012520,CUST03053,2026-07-12T18:43:58+00:00,SHIPPED,COD,22679000.0
ORD012521,CUST07263,2026-08-10T11:56:59+00:00,SHIPPED,COD,35522000.0
ORD012522,CUST14490,2026-03-28T08:31:15+00:00,CANCELLED,BANK_TRANSFER,8516000.0
ORD012523,CUST13733,2026-06-09T17:36:34+00:00,CANCELLED,BANK_TRANSFER,35341000.0
ORD012524,CUST12176,2026-08-07T19:07:53+00:00,SHIPPED,BANK_TRANSFER,45561000.0
ORD012525,CUST03947,2026-06-23T05:03:13+00:00,SHIPPED,CREDIT_CARD,38747000.0
ORD012526,CUST04844,2026-07-12T19:34:37+00:00,PAID,CREDIT_CARD,2886000.0
ORD012527,CUST07282,2026-05-10T04:32:51+00:00,SHIPPED,COD,33212000.0
ORD012528,CUST09828,2026-04-28T16:47:13+00:00,SHIPPED,CREDIT_CARD,81456000.0
ORD012529,CUST11617,2026-06-24T12:07:27+00:00,SHIPPED,E_WALLET,15752000.0
ORD012530,CUST11780,2026-07-11T15:25:05+00:00,PAID,COD,7066000.0
ORD012531,CUST18724,2026-07-25T13:37:24+00:00,PAID,CREDIT_CARD,30021000.0
ORD012532,CUST12354,2026-07-08T19:27:09+00:00,SHIPPED,BANK_TRANSFER,57264000.0
ORD012533,CUST01486,2026-05-21T11:49:42+00:00,SHIPPED,BANK_TRANSFER,20845000.0
ORD012534,CUST07392,2026-03-10T02:45:55+00:00,CREATED,COD,10399000.0
ORD012535,CUST02415,2026-03-28T18:12:21+00:00,CANCELLED,COD,112794000.0
ORD012536,CUST02281,2026-08-07T15:26:16+00:00,PAID,CREDIT_CARD,116681000.0
ORD012537,CUST03205,2026-04-13T14:43:54+00:00,SHIPPED,COD,83334000.0
ORD012538,CUST02313,2026-04-12T13:02:57+00:00,SHIPPED,BANK_TRANSFER,12414000.0
ORD012539,CUST17962,2026-06-17T19:24:53+00:00,CREATED,COD,115951000.0
ORD012540,CUST09061,2026-06-23T21:07:11+00:00,CREATED,CREDIT_CARD,36798000.0
ORD012541,CUST08375,2026-07-19T20:01:34+00:00,SHIPPED,COD,25402000.0
ORD012542,CUST12793,2026-04-17T04:33:46+00:00,PAID,BANK_TRANSFER,58637000.0
ORD012543,CUST18901,2026-03-20T03:41:46+00:00,CANCELLED,BANK_TRANSFER,31484000.0
ORD012544,CUST02792,2026-04-15T08:38:24+00:00,PAID,BANK_TRANSFER,114152000.0
ORD012545,CUST14122,2026-06-15T12:37:51+00:00,CANCELLED,BANK_TRANSFER,101271000.0
ORD012546,CUST00904,2026-04-25T23:35:35+00:00,CREATED,CREDIT_CARD,46529000.0
ORD012547,CUST10521,2026-04-17T01:07:00+00:00,SHIPPED,BANK_TRANSFER,31006000.0
ORD012548,CUST08076,2026-08-07T19:28:50+00:00,SHIPPED,COD,30240000.0
ORD012549,CUST17551,2026-08-16T00:25:54+00:00,SHIPPED,BANK_TRANSFER,12310000.0
ORD012550,CUST12918,2026-06-26T15:06:14+00:00,SHIPPED,E_WALLET,15136000.0
ORD012551,CUST13795,2026-04-15T10:12:04+00:00,PAID,BANK_TRANSFER,29904000.0
ORD012552,CUST11562,2026-07-28T00:10:27+00:00,PAID,E_WALLET,54644000.0
ORD012553,CUST12813,2026-06-06T17:12:47+00:00,PAID,CREDIT_CARD,40837000.0
ORD012554,CUST07041,2026-07-28T12:43:49+00:00,PAID,CREDIT_CARD,75656000.0
ORD012555,CUST09918,2026-03-10T01:01:14+00:00,CANCELLED,BANK_TRANSFER,6525000.0
ORD012556,CUST10063,2026-08-04T22:18:24+00:00,CANCELLED,BANK_TRANSFER,39684000.0
ORD012557,CUST12448,2026-04-13T13:12:36+00:00,CREATED,CREDIT_CARD,76810000.0
ORD012558,CUST15936,2026-03-05T08:22:10+00:00,SHIPPED,CREDIT_CARD,72896000.0
ORD012559,CUST07778,2026-07-16T08:36:52+00:00,PAID,CREDIT_CARD,71079000.0
ORD012560,CUST00743,2026-03-25T07:07:44+00:00,SHIPPED,COD,43506000.0
ORD012561,CUST09191,2026-07-02T22:45:02+00:00,CANCELLED,BANK_TRANSFER,74155000.0
ORD012562,CUST07131,2026-07-23T12:41:27+00:00,PAID,CREDIT_CARD,81585000.0
ORD012563,CUST09183,2026-06-22T13:26:51+00:00,PAID,E_WALLET,49744000.0
ORD012564,CUST02231,2026-03-13T02:56:51+00:00,PAID,CREDIT_CARD,87765000.0
ORD012565,CUST17619,2026-06-02T09:48:11+00:00,CREATED,E_WALLET,14271000.0
ORD012566,CUST01405,2026-07-02T06:05:39+00:00,SHIPPED,CREDIT_CARD,138454000.0
ORD012567,CUST01348,2026-04-21T01:57:53+00:00,PAID,COD,65915000.0
ORD012568,CUST13041,2026-06-25T21:47:09+00:00,CREATED,CREDIT_CARD,24734000.0
ORD012569,CUST19759,2026-08-18T11:59:43+00:00,CREATED,E_WALLET,92213000.0
ORD012570,CUST19599,2026-04-10T06:35:23+00:00,PAID,E_WALLET,65357000.0
ORD012571,CUST19934,2026-05-23T10:40:22+00:00,SHIPPED,E_WALLET,54476000.0
ORD012572,CUST15119,2026-06-16T07:54:47+00:00,SHIPPED,E_WALLET,133544000.0
ORD012573,CUST09847,2026-05-23T01:28:22+00:00,SHIPPED,BANK_TRANSFER,89808000.0
ORD012574,CUST06095,2026-02-28T22:36:05+00:00,PAID,BANK_TRANSFER,155741000.0
